Date/Time,Count
08/06/2014 13:00,1212
08/06/2014 14:00,1436
08/06/2014 15:00,1744
08/06/2014 16:00,2023
08/06/2014 17:00,2337
08/06/2014 18:00,2146
08/06/2014 19:00,2029
08/06/2014 20:00,2051
08/06/2014 21:00,1953
08/06/2014 22:00,1510
08/06/2014 23:00,843
08/07/2014 00:00,463
08/07/2014 01:00,263
08/07/2014 02:00,182
08/07/2014 03:00,285
08/07/2014 04:00,427
08/07/2014 05:00,668
08/07/2014 06:00,1041
08/07/2014 07:00,1407
08/07/2014 08:00,1427
08/07/2014 09:00,1133
08/07/2014 10:00,1127
08/07/2014 11:00,1196
08/07/2014 12:00,1136
08/07/2014 13:00,1249
08/07/2014 14:00,1518
08/07/2014 15:00,1794
08/07/2014 16:00,2099
08/07/2014 17:00,2370
08/07/2014 18:00,2403
08/07/2014 19:00,2216
08/07/2014 20:00,2258
08/07/2014 21:00,2215
08/07/2014 22:00,1959
08/07/2014 23:00,1297
08/08/2014 00:00,663
08/08/2014 01:00,387
08/08/2014 02:00,280
08/08/2014 03:00,349
08/08/2014 04:00,456
08/08/2014 05:00,629
08/08/2014 06:00,949
08/08/2014 07:00,1342
08/08/2014 08:00,1330
08/08/2014 09:00,1083
08/08/2014 10:00,1057
08/08/2014 11:00,1049
08/08/2014 12:00,1000
08/08/2014 13:00,1231
08/08/2014 14:00,1318
08/08/2014 15:00,1735
08/08/2014 16:00,1846
08/08/2014 17:00,1966
08/08/2014 18:00,1923
08/08/2014 19:00,1951
08/08/2014 20:00,1704
08/08/2014 21:00,1879
08/08/2014 22:00,1934
08/08/2014 23:00,1583
08/09/2014 00:00,1189
08/09/2014 01:00,823
08/09/2014 02:00,591
08/09/2014 03:00,445
08/09/2014 04:00,311
08/09/2014 05:00,331
08/09/2014 06:00,364
08/09/2014 07:00,464
08/09/2014 08:00,544
08/09/2014 09:00,671
08/09/2014 10:00,769
08/09/2014 11:00,846
08/09/2014 12:00,989
08/09/2014 13:00,1067
08/09/2014 14:00,1220
08/09/2014 15:00,1441
08/09/2014 16:00,1542
08/09/2014 17:00,1677
08/09/2014 18:00,1770
08/09/2014 19:00,1577
08/09/2014 20:00,1598
08/09/2014 21:00,1710
08/09/2014 22:00,1893
08/09/2014 23:00,1580
08/10/2014 00:00,1263
08/10/2014 01:00,911
08/10/2014 02:00,670
08/10/2014 03:00,463
08/10/2014 04:00,282
08/10/2014 05:00,261
08/10/2014 06:00,249
08/10/2014 07:00,340
08/10/2014 08:00,480
08/10/2014 09:00,651
08/10/2014 10:00,791
08/10/2014 11:00,853
08/10/2014 12:00,922
08/10/2014 13:00,1034
08/10/2014 14:00,1060
08/10/2014 15:00,1177
08/10/2014 16:00,1282
08/10/2014 17:00,1335
08/10/2014 18:00,1169
08/10/2014 19:00,1209
08/10/2014 20:00,1124
08/10/2014 21:00,1015
08/10/2014 22:00,852
08/10/2014 23:00,562
08/11/2014 00:00,284
08/11/2014 01:00,151
08/11/2014 02:00,148
08/11/2014 03:00,265
08/11/2014 04:00,446
08/11/2014 05:00,671
08/11/2014 06:00,973
08/11/2014 07:00,1270
08/11/2014 08:00,1216
08/11/2014 09:00,912
08/11/2014 10:00,944
08/11/2014 11:00,871
08/11/2014 12:00,890
08/11/2014 13:00,949
08/11/2014 14:00,1063
08/11/2014 15:00,1221
08/11/2014 16:00,1417
08/11/2014 17:00,1609
08/11/2014 18:00,1518
08/11/2014 19:00,1439
08/11/2014 20:00,1368
08/11/2014 21:00,1135
08/11/2014 22:00,912
08/11/2014 23:00,523
08/12/2014 00:00,283
08/12/2014 01:00,182
08/12/2014 02:00,108
08/12/2014 03:00,131
08/12/2014 04:00,332
08/12/2014 05:00,529
08/12/2014 06:00,964
08/12/2014 07:00,1414
08/12/2014 08:00,1384
08/12/2014 09:00,1019
08/12/2014 10:00,929
08/12/2014 11:00,1047
08/12/2014 12:00,954
08/12/2014 13:00,1219
08/12/2014 14:00,1556
08/12/2014 15:00,1776
08/12/2014 16:00,2083
08/12/2014 17:00,2412
08/12/2014 18:00,2807
08/12/2014 19:00,2101
08/12/2014 20:00,2057
08/12/2014 21:00,1736
08/12/2014 22:00,1331
08/12/2014 23:00,815
08/13/2014 00:00,558
08/13/2014 01:00,296
08/13/2014 02:00,194
08/13/2014 03:00,233
08/13/2014 04:00,390
08/13/2014 05:00,681
08/13/2014 06:00,1417
08/13/2014 07:00,1736
08/13/2014 08:00,1735
08/13/2014 09:00,1236
08/13/2014 10:00,1108
08/13/2014 11:00,1066
08/13/2014 12:00,1070
08/13/2014 13:00,1117
08/13/2014 14:00,1234
08/13/2014 15:00,1510
08/13/2014 16:00,1948
08/13/2014 17:00,2139
08/13/2014 18:00,1935
08/13/2014 19:00,1821
08/13/2014 20:00,1911
08/13/2014 21:00,1789
08/13/2014 22:00,1342
08/13/2014 23:00,784
08/14/2014 00:00,450
08/14/2014 01:00,252
08/14/2014 02:00,191
08/14/2014 03:00,270
08/14/2014 04:00,388
08/14/2014 05:00,581
08/14/2014 06:00,976
08/14/2014 07:00,1362
08/14/2014 08:00,1334
08/14/2014 09:00,1088
08/14/2014 10:00,1070
08/14/2014 11:00,1018
08/14/2014 12:00,1007
08/14/2014 13:00,1103
08/14/2014 14:00,1415
08/14/2014 15:00,1620
08/14/2014 16:00,1925
08/14/2014 17:00,2149
08/14/2014 18:00,2149
08/14/2014 19:00,2113
08/14/2014 20:00,2134
08/14/2014 21:00,2101
08/14/2014 22:00,1907
08/14/2014 23:00,1242
08/15/2014 00:00,604
08/15/2014 01:00,371
08/15/2014 02:00,246
08/15/2014 03:00,319
08/15/2014 04:00,400
08/15/2014 05:00,592
08/15/2014 06:00,894
08/15/2014 07:00,1318
08/15/2014 08:00,1316
08/15/2014 09:00,1026
08/15/2014 10:00,1036
08/15/2014 11:00,1049
08/15/2014 12:00,1046
08/15/2014 13:00,1116
08/15/2014 14:00,1284
08/15/2014 15:00,1606
08/15/2014 16:00,1771
08/15/2014 17:00,1891
08/15/2014 18:00,1896
08/15/2014 19:00,1767
08/15/2014 20:00,1613
08/15/2014 21:00,1754
08/15/2014 22:00,1840
08/15/2014 23:00,1569
08/16/2014 00:00,1096
08/16/2014 01:00,807
08/16/2014 02:00,526
08/16/2014 03:00,455
08/16/2014 04:00,361
08/16/2014 05:00,314
08/16/2014 06:00,392
08/16/2014 07:00,459
08/16/2014 08:00,586
08/16/2014 09:00,707
08/16/2014 10:00,790
08/16/2014 11:00,906
08/16/2014 12:00,899
08/16/2014 13:00,1014
08/16/2014 14:00,1185
08/16/2014 15:00,1392
08/16/2014 16:00,1542
08/16/2014 17:00,1652
08/16/2014 18:00,1701
08/16/2014 19:00,1596
08/16/2014 20:00,1572
08/16/2014 21:00,1717
08/16/2014 22:00,1822
08/16/2014 23:00,1620
08/17/2014 00:00,1198
08/17/2014 01:00,942
08/17/2014 02:00,687
08/17/2014 03:00,482
08/17/2014 04:00,335
08/17/2014 05:00,300
08/17/2014 06:00,283
08/17/2014 07:00,429
08/17/2014 08:00,550
08/17/2014 09:00,689
08/17/2014 10:00,910
08/17/2014 11:00,1025
08/17/2014 12:00,1010
08/17/2014 13:00,1027
08/17/2014 14:00,1074
08/17/2014 15:00,1241
08/17/2014 16:00,1216
08/17/2014 17:00,1292
08/17/2014 18:00,1226
08/17/2014 19:00,1104
08/17/2014 20:00,1157
08/17/2014 21:00,981
08/17/2014 22:00,808
08/17/2014 23:00,547
08/18/2014 00:00,236
08/18/2014 01:00,190
08/18/2014 02:00,128
08/18/2014 03:00,269
08/18/2014 04:00,396
08/18/2014 05:00,671
08/18/2014 06:00,978
08/18/2014 07:00,1331
08/18/2014 08:00,1218
08/18/2014 09:00,935
08/18/2014 10:00,843
08/18/2014 11:00,862
08/18/2014 12:00,839
08/18/2014 13:00,945
08/18/2014 14:00,1098
08/18/2014 15:00,1217
08/18/2014 16:00,1395
08/18/2014 17:00,1512
08/18/2014 18:00,1396
08/18/2014 19:00,1371
08/18/2014 20:00,1319
08/18/2014 21:00,1098
08/18/2014 22:00,770
08/18/2014 23:00,496
08/19/2014 00:00,272
08/19/2014 01:00,186
08/19/2014 02:00,128
08/19/2014 03:00,210
08/19/2014 04:00,301
08/19/2014 05:00,522
08/19/2014 06:00,994
08/19/2014 07:00,1341
08/19/2014 08:00,1245
08/19/2014 09:00,977
08/19/2014 10:00,904
08/19/2014 11:00,914
08/19/2014 12:00,951
08/19/2014 13:00,1056
08/19/2014 14:00,1200
08/19/2014 15:00,1459
08/19/2014 16:00,1662
08/19/2014 17:00,1852
08/19/2014 18:00,1557
08/19/2014 19:00,1606
08/19/2014 20:00,1635
08/19/2014 21:00,1536
08/19/2014 22:00,1161
08/19/2014 23:00,695
08/20/2014 00:00,367
08/20/2014 01:00,236
08/20/2014 02:00,152
08/20/2014 03:00,227
08/20/2014 04:00,334
08/20/2014 05:00,600
08/20/2014 06:00,1024
08/20/2014 07:00,1429
08/20/2014 08:00,1349
08/20/2014 09:00,1043
08/20/2014 10:00,1085
08/20/2014 11:00,1037
08/20/2014 12:00,1029
08/20/2014 13:00,1201
08/20/2014 14:00,1298
08/20/2014 15:00,1609
08/20/2014 16:00,1817
08/20/2014 17:00,2051
08/20/2014 18:00,1896
08/20/2014 19:00,1777
08/20/2014 20:00,1826
08/20/2014 21:00,1855
08/20/2014 22:00,1344
08/20/2014 23:00,812
08/21/2014 00:00,440
08/21/2014 01:00,284
08/21/2014 02:00,175
08/21/2014 03:00,263
08/21/2014 04:00,409
08/21/2014 05:00,571
08/21/2014 06:00,1003
08/21/2014 07:00,1460
08/21/2014 08:00,1370
08/21/2014 09:00,1067
08/21/2014 10:00,1040
08/21/2014 11:00,1088
08/21/2014 12:00,1098
08/21/2014 13:00,1248
08/21/2014 14:00,1370
08/21/2014 15:00,1707
08/21/2014 16:00,1843
08/21/2014 17:00,2031
08/21/2014 18:00,2110
08/21/2014 19:00,2127
08/21/2014 20:00,2118
08/21/2014 21:00,2345
08/21/2014 22:00,2491
08/21/2014 23:00,2016
08/22/2014 00:00,861
08/22/2014 01:00,415
08/22/2014 02:00,250
08/22/2014 03:00,303
08/22/2014 04:00,433
08/22/2014 05:00,604
08/22/2014 06:00,934
08/22/2014 07:00,1339
08/22/2014 08:00,1382
08/22/2014 09:00,1069
08/22/2014 10:00,1028
08/22/2014 11:00,1052
08/22/2014 12:00,1036
08/22/2014 13:00,1255
08/22/2014 14:00,1438
08/22/2014 15:00,1809
08/22/2014 16:00,1882
08/22/2014 17:00,1807
08/22/2014 18:00,1756
08/22/2014 19:00,1714
08/22/2014 20:00,1555
08/22/2014 21:00,1650
08/22/2014 22:00,1679
08/22/2014 23:00,1609
08/23/2014 00:00,1097
08/23/2014 01:00,753
08/23/2014 02:00,542
08/23/2014 03:00,418
08/23/2014 04:00,355
08/23/2014 05:00,340
08/23/2014 06:00,410
08/23/2014 07:00,517
08/23/2014 08:00,657
08/23/2014 09:00,774
08/23/2014 10:00,879
08/23/2014 11:00,997
08/23/2014 12:00,1045
08/23/2014 13:00,1074
08/23/2014 14:00,1225
08/23/2014 15:00,1532
08/23/2014 16:00,1521
08/23/2014 17:00,1536
08/23/2014 18:00,1728
08/23/2014 19:00,1923
08/23/2014 20:00,1683
08/23/2014 21:00,1748
08/23/2014 22:00,1889
08/23/2014 23:00,1610
08/24/2014 00:00,1294
08/24/2014 01:00,987
08/24/2014 02:00,699
08/24/2014 03:00,459
08/24/2014 04:00,322
08/24/2014 05:00,294
08/24/2014 06:00,337
08/24/2014 07:00,444
08/24/2014 08:00,598
08/24/2014 09:00,763
08/24/2014 10:00,899
08/24/2014 11:00,973
08/24/2014 12:00,986
08/24/2014 13:00,1105
08/24/2014 14:00,1142
08/24/2014 15:00,1309
08/24/2014 16:00,1345
08/24/2014 17:00,1362
08/24/2014 18:00,1201
08/24/2014 19:00,1216
08/24/2014 20:00,1104
08/24/2014 21:00,1022
08/24/2014 22:00,908
08/24/2014 23:00,530
08/25/2014 00:00,253
08/25/2014 01:00,167
08/25/2014 02:00,143
08/25/2014 03:00,290
08/25/2014 04:00,499
08/25/2014 05:00,687
08/25/2014 06:00,976
08/25/2014 07:00,1262
08/25/2014 08:00,1239
08/25/2014 09:00,913
08/25/2014 10:00,811
08/25/2014 11:00,817
08/25/2014 12:00,853
08/25/2014 13:00,937
08/25/2014 14:00,1063
08/25/2014 15:00,1317
08/25/2014 16:00,1387
08/25/2014 17:00,1443
08/25/2014 18:00,1383
08/25/2014 19:00,1330
08/25/2014 20:00,1298
08/25/2014 21:00,1175
08/25/2014 22:00,875
08/25/2014 23:00,518
08/26/2014 00:00,230
08/26/2014 01:00,170
08/26/2014 02:00,128
08/26/2014 03:00,194
08/26/2014 04:00,310
08/26/2014 05:00,559
08/26/2014 06:00,950
08/26/2014 07:00,1380
08/26/2014 08:00,1268
08/26/2014 09:00,1039
08/26/2014 10:00,945
08/26/2014 11:00,957
08/26/2014 12:00,945
08/26/2014 13:00,1109
08/26/2014 14:00,1188
08/26/2014 15:00,1367
08/26/2014 16:00,1629
08/26/2014 17:00,1738
08/26/2014 18:00,1538
08/26/2014 19:00,1605
08/26/2014 20:00,1574
08/26/2014 21:00,1529
08/26/2014 22:00,1128
08/26/2014 23:00,599
08/27/2014 00:00,306
08/27/2014 01:00,205
08/27/2014 02:00,129
08/27/2014 03:00,212
08/27/2014 04:00,313
08/27/2014 05:00,585
08/27/2014 06:00,918
08/27/2014 07:00,1403
08/27/2014 08:00,1359
08/27/2014 09:00,1049
08/27/2014 10:00,1081
08/27/2014 11:00,1028
08/27/2014 12:00,1080
08/27/2014 13:00,1156
08/27/2014 14:00,1230
08/27/2014 15:00,1535
08/27/2014 16:00,1764
08/27/2014 17:00,1878
08/27/2014 18:00,1835
08/27/2014 19:00,1767
08/27/2014 20:00,1772
08/27/2014 21:00,1827
08/27/2014 22:00,1300
08/27/2014 23:00,767
08/28/2014 00:00,398
08/28/2014 01:00,229
08/28/2014 02:00,173
08/28/2014 03:00,240
08/28/2014 04:00,363
08/28/2014 05:00,617
08/28/2014 06:00,988
08/28/2014 07:00,1375
08/28/2014 08:00,1244
08/28/2014 09:00,1170
08/28/2014 10:00,1117
08/28/2014 11:00,1057
08/28/2014 12:00,1081
08/28/2014 13:00,1185
08/28/2014 14:00,1359
08/28/2014 15:00,1675
08/28/2014 16:00,1783
08/28/2014 17:00,1872
08/28/2014 18:00,1764
08/28/2014 19:00,1926
08/28/2014 20:00,1887
08/28/2014 21:00,1891
08/28/2014 22:00,1513
08/28/2014 23:00,1032
08/29/2014 00:00,564
08/29/2014 01:00,388
08/29/2014 02:00,240
08/29/2014 03:00,337
08/29/2014 04:00,415
08/29/2014 05:00,623
08/29/2014 06:00,884
08/29/2014 07:00,1216
08/29/2014 08:00,1294
08/29/2014 09:00,1107
08/29/2014 10:00,1117
08/29/2014 11:00,1081
08/29/2014 12:00,1108
08/29/2014 13:00,1244
08/29/2014 14:00,1409
08/29/2014 15:00,1645
08/29/2014 16:00,1624
08/29/2014 17:00,1572
08/29/2014 18:00,1542
08/29/2014 19:00,1541
08/29/2014 20:00,1395
08/29/2014 21:00,1534
08/29/2014 22:00,1552
08/29/2014 23:00,1266
08/30/2014 00:00,927
08/30/2014 01:00,688
08/30/2014 02:00,471
08/30/2014 03:00,391
08/30/2014 04:00,310
08/30/2014 05:00,366
08/30/2014 06:00,417
08/30/2014 07:00,490
08/30/2014 08:00,643
08/30/2014 09:00,815
08/30/2014 10:00,903
08/30/2014 11:00,928
08/30/2014 12:00,1030
08/30/2014 13:00,1115
08/30/2014 14:00,1162
08/30/2014 15:00,1358
08/30/2014 16:00,1402
08/30/2014 17:00,1364
08/30/2014 18:00,1439
08/30/2014 19:00,1362
08/30/2014 20:00,1328
08/30/2014 21:00,1432
08/30/2014 22:00,1515
08/30/2014 23:00,1275
08/31/2014 00:00,913
08/31/2014 01:00,635
08/31/2014 02:00,539
08/31/2014 03:00,375
08/31/2014 04:00,221
08/31/2014 05:00,233
08/31/2014 06:00,242
08/31/2014 07:00,363
08/31/2014 08:00,507
08/31/2014 09:00,743
08/31/2014 10:00,803
08/31/2014 11:00,976
08/31/2014 12:00,1050
08/31/2014 13:00,1131
08/31/2014 14:00,1275
08/31/2014 15:00,1624
08/31/2014 16:00,1734
08/31/2014 17:00,1575
08/31/2014 18:00,1410
08/31/2014 19:00,1307
08/31/2014 20:00,1218
08/31/2014 21:00,1372
08/31/2014 22:00,1310
08/31/2014 23:00,986
